source,source_url,provider,model_id,model_name,token_type,price_usd_per_1m,raw_price,raw_unit,price_dimension,from_date,to_date,history_quality,canonical_provider,canonical_model_id,model_company,model_family,official_pricing_url,is_multimodal_text_output,is_core_model,core_exclusion_reason,canonical_series_id,snapshot_date,source_updated_at,pricing_plan,mode,context_length,tokenizer,notes,is_positive_price,series_id
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-flash-lite,Gemini 2.5 Flash-Lite,output,0.4,0.4,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-2.5-flash-lite,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-flash-lite|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-flash-lite|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-flash-preview-09-2025,Gemini 2.5 Flash Preview (09-2025),cache_read,0.03,0.03,usd_per_1m_tokens,input_cached,,,current_snapshot,google,gemini-2.5-flash-preview-09-2025,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-flash-preview-09-2025|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-flash-preview-09-2025|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-flash-preview-09-2025,Gemini 2.5 Flash Preview (09-2025),input,0.3,0.3,usd_per_1m_tokens,input,,,current_snapshot,google,gemini-2.5-flash-preview-09-2025,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-flash-preview-09-2025|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-flash-preview-09-2025|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-flash-preview-09-2025,Gemini 2.5 Flash Preview (09-2025),output,2.5,2.5,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-2.5-flash-preview-09-2025,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-flash-preview-09-2025|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-flash-preview-09-2025|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-pro,Gemini 2.5 Pro ≤200k,cache_read,0.125,0.125,usd_per_1m_tokens,input_cached,,,current_snapshot,google,gemini-2.5-pro,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-pro|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-pro|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-pro,Gemini 2.5 Pro ≤200k,input,1.25,1.25,usd_per_1m_tokens,input,,,current_snapshot,google,gemini-2.5-pro,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-pro|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-pro|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-pro,Gemini 2.5 Pro ≤200k,output,10.0,10,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-2.5-pro,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-pro|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-pro|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-pro-200k,Gemini 2.5 Pro >200k,cache_read,0.25,0.25,usd_per_1m_tokens,input_cached,,,current_snapshot,google,gemini-2.5-pro-200k,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-pro-200k|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-pro-200k|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-pro-200k,Gemini 2.5 Pro >200k,input,2.5,2.5,usd_per_1m_tokens,input,,,current_snapshot,google,gemini-2.5-pro-200k,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-pro-200k|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-pro-200k|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-pro-200k,Gemini 2.5 Pro >200k,output,15.0,15,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-2.5-pro-200k,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-pro-200k|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-pro-200k|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-pro-preview-03-25,Gemini 2.5 Pro Preview ≤200k,input,1.25,1.25,usd_per_1m_tokens,input,,,current_snapshot,google,gemini-2.5-pro-preview-03-25,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-pro-preview-03-25|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-pro-preview-03-25|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-pro-preview-03-25,Gemini 2.5 Pro Preview ≤200k,output,10.0,10,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-2.5-pro-preview-03-25,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-pro-preview-03-25|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-pro-preview-03-25|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-pro-preview-03-25-200k,Gemini 2.5 Pro Preview >200k,input,2.5,2.5,usd_per_1m_tokens,input,,,current_snapshot,google,gemini-2.5-pro-preview-03-25-200k,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-pro-preview-03-25-200k|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-pro-preview-03-25-200k|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-2.5-pro-preview-03-25-200k,Gemini 2.5 Pro Preview >200k,output,15.0,15,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-2.5-pro-preview-03-25-200k,Google,Gemini 2.5,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-2.5-pro-preview-03-25-200k|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-2.5-pro-preview-03-25-200k|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3-1-pro-preview,Gemini 3.1 Pro ≤200k,input,2.0,2,usd_per_1m_tokens,input,,,current_snapshot,google,gemini-3-1-pro-preview,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3-1-pro-preview|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3-1-pro-preview|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3-1-pro-preview,Gemini 3.1 Pro ≤200k,output,12.0,12,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-3-1-pro-preview,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3-1-pro-preview|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3-1-pro-preview|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3-1-pro-preview-200k,Gemini 3.1 Pro >200k,input,4.0,4,usd_per_1m_tokens,input,,,current_snapshot,google,gemini-3-1-pro-preview-200k,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3-1-pro-preview-200k|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3-1-pro-preview-200k|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3-1-pro-preview-200k,Gemini 3.1 Pro >200k,output,18.0,18,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-3-1-pro-preview-200k,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3-1-pro-preview-200k|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3-1-pro-preview-200k|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3-flash-preview,Gemini 3 Flash Preview,input,0.5,0.5,usd_per_1m_tokens,input,,,current_snapshot,google,gemini-3-flash-preview,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3-flash-preview|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3-flash-preview|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3-flash-preview,Gemini 3 Flash Preview,output,3.0,3,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-3-flash-preview,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3-flash-preview|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3-flash-preview|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3-pro-preview,Gemini 3 Pro ≤200k,input,2.0,2,usd_per_1m_tokens,input,,,current_snapshot,google,gemini-3-pro-preview,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3-pro-preview|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3-pro-preview|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3-pro-preview,Gemini 3 Pro ≤200k,output,12.0,12,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-3-pro-preview,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3-pro-preview|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3-pro-preview|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3-pro-preview-200k,Gemini 3 Pro >200k,input,4.0,4,usd_per_1m_tokens,input,,,current_snapshot,google,gemini-3-pro-preview-200k,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3-pro-preview-200k|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3-pro-preview-200k|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3-pro-preview-200k,Gemini 3 Pro >200k,output,18.0,18,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-3-pro-preview-200k,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3-pro-preview-200k|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3-pro-preview-200k|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,cache_read,0.025,0.025,usd_per_1m_tokens,input_cached,,,current_snapshot,google,gemini-3.1-flash-lite-preview,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3.1-flash-lite-preview|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3.1-flash-lite-preview|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,input,0.25,0.25,usd_per_1m_tokens,input,,,current_snapshot,google,gemini-3.1-flash-lite-preview,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3.1-flash-lite-preview|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3.1-flash-lite-preview|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,output,1.5,1.5,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-3.1-flash-lite-preview,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3.1-flash-lite-preview|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3.1-flash-lite-preview|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3.5-flash,Gemini 3.5 Flash,cache_read,0.15,0.15,usd_per_1m_tokens,input_cached,,,current_snapshot,google,gemini-3.5-flash,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3.5-flash|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3.5-flash|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3.5-flash,Gemini 3.5 Flash,input,1.5,1.5,usd_per_1m_tokens,input,,,current_snapshot,google,gemini-3.5-flash,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3.5-flash|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3.5-flash|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,google,gemini-3.5-flash,Gemini 3.5 Flash,output,9.0,9,usd_per_1m_tokens,output,,,current_snapshot,google,gemini-3.5-flash,Google,Gemini 3,https://ai.google.dev/gemini-api/docs/pricing,False,True,,google|gemini-3.5-flash|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|google|gemini-3.5-flash|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,minimax,minimax-m2,MiniMax M2,input,0.3,0.3,usd_per_1m_tokens,input,,,current_snapshot,minimax,minimax-m2,MiniMax,MiniMax,https://www.minimaxi.com/en/platform,False,True,,minimax|minimax-m2|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|minimax|minimax-m2|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,minimax,minimax-m2,MiniMax M2,output,1.2,1.2,usd_per_1m_tokens,output,,,current_snapshot,minimax,minimax-m2,MiniMax,MiniMax,https://www.minimaxi.com/en/platform,False,True,,minimax|minimax-m2|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|minimax|minimax-m2|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,codestral-latest,Codestral,input,0.3,0.3,usd_per_1m_tokens,input,,,current_snapshot,mistral,codestral-latest,Mistral,Codestral,https://mistral.ai/pricing/,False,True,,mistral|codestral-latest|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|codestral-latest|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,codestral-latest,Codestral,output,0.9,0.9,usd_per_1m_tokens,output,,,current_snapshot,mistral,codestral-latest,Mistral,Codestral,https://mistral.ai/pricing/,False,True,,mistral|codestral-latest|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|codestral-latest|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,magistral-medium-latest,Magistral Medium,input,2.0,2,usd_per_1m_tokens,input,,,current_snapshot,mistral,magistral-medium-latest,Mistral,Magistral,https://mistral.ai/pricing/,False,True,,mistral|magistral-medium-latest|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|magistral-medium-latest|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,magistral-medium-latest,Magistral Medium,output,5.0,5,usd_per_1m_tokens,output,,,current_snapshot,mistral,magistral-medium-latest,Mistral,Magistral,https://mistral.ai/pricing/,False,True,,mistral|magistral-medium-latest|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|magistral-medium-latest|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,ministral-3b-latest,Ministral 3B 24.10,input,0.04,0.04,usd_per_1m_tokens,input,,,current_snapshot,mistral,ministral-3b-latest,Mistral,Ministral,https://mistral.ai/pricing/,False,True,,mistral|ministral-3b-latest|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|ministral-3b-latest|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,ministral-3b-latest,Ministral 3B 24.10,output,0.04,0.04,usd_per_1m_tokens,output,,,current_snapshot,mistral,ministral-3b-latest,Mistral,Ministral,https://mistral.ai/pricing/,False,True,,mistral|ministral-3b-latest|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|ministral-3b-latest|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,ministral-8b-latest,Ministral 8B 24.10,input,0.1,0.1,usd_per_1m_tokens,input,,,current_snapshot,mistral,ministral-8b-latest,Mistral,Ministral,https://mistral.ai/pricing/,False,True,,mistral|ministral-8b-latest|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|ministral-8b-latest|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,ministral-8b-latest,Ministral 8B 24.10,output,0.1,0.1,usd_per_1m_tokens,output,,,current_snapshot,mistral,ministral-8b-latest,Mistral,Ministral,https://mistral.ai/pricing/,False,True,,mistral|ministral-8b-latest|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|ministral-8b-latest|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,mistral-large-latest,Mistral Large 24.11,input,2.0,2,usd_per_1m_tokens,input,,,current_snapshot,mistral,mistral-large-latest,Mistral,Mistral Large,https://mistral.ai/pricing/,False,True,,mistral|mistral-large-latest|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|mistral-large-latest|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,mistral-large-latest,Mistral Large 24.11,output,6.0,6,usd_per_1m_tokens,output,,,current_snapshot,mistral,mistral-large-latest,Mistral,Mistral Large,https://mistral.ai/pricing/,False,True,,mistral|mistral-large-latest|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|mistral-large-latest|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,mistral-medium-2505,Mistral Medium 3,input,0.4,0.4,usd_per_1m_tokens,input,,,current_snapshot,mistral,mistral-medium-2505,Mistral,Mistral Medium,https://mistral.ai/pricing/,False,True,,mistral|mistral-medium-2505|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|mistral-medium-2505|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,mistral-medium-2505,Mistral Medium 3,output,2.0,2,usd_per_1m_tokens,output,,,current_snapshot,mistral,mistral-medium-2505,Mistral,Mistral Medium,https://mistral.ai/pricing/,False,True,,mistral|mistral-medium-2505|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|mistral-medium-2505|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,mistral-nemo,Mistral NeMo,input,0.15,0.15,usd_per_1m_tokens,input,,,current_snapshot,mistral,mistral-nemo,Mistral,Other / Unknown,https://mistral.ai/pricing/,False,True,,mistral|mistral-nemo|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|mistral-nemo|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,mistral-nemo,Mistral NeMo,output,0.15,0.15,usd_per_1m_tokens,output,,,current_snapshot,mistral,mistral-nemo,Mistral,Other / Unknown,https://mistral.ai/pricing/,False,True,,mistral|mistral-nemo|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|mistral-nemo|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,mistral-saba-latest,Mistral Saba,input,0.2,0.2,usd_per_1m_tokens,input,,,current_snapshot,mistral,mistral-saba-latest,Mistral,Other / Unknown,https://mistral.ai/pricing/,False,True,,mistral|mistral-saba-latest|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|mistral-saba-latest|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,mistral-saba-latest,Mistral Saba,output,0.6,0.6,usd_per_1m_tokens,output,,,current_snapshot,mistral,mistral-saba-latest,Mistral,Other / Unknown,https://mistral.ai/pricing/,False,True,,mistral|mistral-saba-latest|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|mistral-saba-latest|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,mistral-small-latest,Mistral Small 3.1,input,0.1,0.1,usd_per_1m_tokens,input,,,current_snapshot,mistral,mistral-small-latest,Mistral,Mistral Small,https://mistral.ai/pricing/,False,True,,mistral|mistral-small-latest|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|mistral-small-latest|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,mistral-small-latest,Mistral Small 3.1,output,0.3,0.3,usd_per_1m_tokens,output,,,current_snapshot,mistral,mistral-small-latest,Mistral,Mistral Small,https://mistral.ai/pricing/,False,True,,mistral|mistral-small-latest|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|mistral-small-latest|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,open-mistral-7b,Mistral 7B,input,0.25,0.25,usd_per_1m_tokens,input,,,current_snapshot,mistral,open-mistral-7b,Mistral,Mistral Base/Instruct,https://mistral.ai/pricing/,False,True,,mistral|open-mistral-7b|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|open-mistral-7b|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,open-mistral-7b,Mistral 7B,output,0.25,0.25,usd_per_1m_tokens,output,,,current_snapshot,mistral,open-mistral-7b,Mistral,Mistral Base/Instruct,https://mistral.ai/pricing/,False,True,,mistral|open-mistral-7b|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|open-mistral-7b|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,open-mixtral-8x22b,Mixtral 8x22B,input,2.0,2,usd_per_1m_tokens,input,,,current_snapshot,mistral,open-mixtral-8x22b,Mistral,Mixtral,https://mistral.ai/pricing/,False,True,,mistral|open-mixtral-8x22b|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|open-mixtral-8x22b|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,open-mixtral-8x22b,Mixtral 8x22B,output,6.0,6,usd_per_1m_tokens,output,,,current_snapshot,mistral,open-mixtral-8x22b,Mistral,Mixtral,https://mistral.ai/pricing/,False,True,,mistral|open-mixtral-8x22b|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|open-mixtral-8x22b|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,open-mixtral-8x7b,Mixtral 8x7B,input,0.7,0.7,usd_per_1m_tokens,input,,,current_snapshot,mistral,open-mixtral-8x7b,Mistral,Mixtral,https://mistral.ai/pricing/,False,True,,mistral|open-mixtral-8x7b|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|open-mixtral-8x7b|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,open-mixtral-8x7b,Mixtral 8x7B,output,0.7,0.7,usd_per_1m_tokens,output,,,current_snapshot,mistral,open-mixtral-8x7b,Mistral,Mixtral,https://mistral.ai/pricing/,False,True,,mistral|open-mixtral-8x7b|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|open-mixtral-8x7b|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,pixtral-12b,Pixtral 12B,input,0.15,0.15,usd_per_1m_tokens,input,,,current_snapshot,mistral,pixtral-12b,Mistral,Pixtral,https://mistral.ai/pricing/,False,True,,mistral|pixtral-12b|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|pixtral-12b|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,pixtral-12b,Pixtral 12B,output,0.15,0.15,usd_per_1m_tokens,output,,,current_snapshot,mistral,pixtral-12b,Mistral,Pixtral,https://mistral.ai/pricing/,False,True,,mistral|pixtral-12b|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|pixtral-12b|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,pixtral-large-latest,Pixtral Large,input,2.0,2,usd_per_1m_tokens,input,,,current_snapshot,mistral,pixtral-large-latest,Mistral,Pixtral,https://mistral.ai/pricing/,False,True,,mistral|pixtral-large-latest|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|pixtral-large-latest|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,mistral,pixtral-large-latest,Pixtral Large,output,6.0,6,usd_per_1m_tokens,output,,,current_snapshot,mistral,pixtral-large-latest,Mistral,Pixtral,https://mistral.ai/pricing/,False,True,,mistral|pixtral-large-latest|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|mistral|pixtral-large-latest|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-0711-preview,Kimi K2 0711 Preview,cache_read,0.15,0.15,usd_per_1m_tokens,input_cached,,,current_snapshot,moonshot-ai,kimi-k2-0711-preview,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-0711-preview|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-0711-preview|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-0711-preview,Kimi K2 0711 Preview,input,0.6,0.6,usd_per_1m_tokens,input,,,current_snapshot,moonshot-ai,kimi-k2-0711-preview,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-0711-preview|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-0711-preview|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-0711-preview,Kimi K2 0711 Preview,output,2.5,2.5,usd_per_1m_tokens,output,,,current_snapshot,moonshot-ai,kimi-k2-0711-preview,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-0711-preview|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-0711-preview|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-0905-preview,Kimi K2 0905 Preview,cache_read,0.15,0.15,usd_per_1m_tokens,input_cached,,,current_snapshot,moonshot-ai,kimi-k2-0905-preview,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-0905-preview|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-0905-preview|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-0905-preview,Kimi K2 0905 Preview,input,0.6,0.6,usd_per_1m_tokens,input,,,current_snapshot,moonshot-ai,kimi-k2-0905-preview,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-0905-preview|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-0905-preview|input|input
