snapshot_date,source,source_url,source_updated_at,provider,model_id,model_name,token_type,price_usd_per_1m,raw_price,raw_unit,pricing_plan,price_dimension,mode,context_length,tokenizer,notes,series_id,is_positive_price
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,nvidia.nemotron-nano-3-30b,,input,0.06,6e-08,usd_per_token,standard,input_cost_per_token,chat,262144.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|nvidia.nemotron-nano-3-30b|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,nvidia.nemotron-nano-3-30b,,output,0.24,2.4e-07,usd_per_token,standard,output_cost_per_token,chat,262144.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|nvidia.nemotron-nano-3-30b|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,nvidia.nemotron-nano-9b-v2,,input,0.06,6e-08,usd_per_token,standard,input_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|nvidia.nemotron-nano-9b-v2|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,nvidia.nemotron-nano-9b-v2,,output,0.22999999999999998,2.3e-07,usd_per_token,standard,output_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|nvidia.nemotron-nano-9b-v2|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,nvidia.nemotron-super-3-120b,,input,0.15,1.5e-07,usd_per_token,standard,input_cost_per_token,chat,256000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|nvidia.nemotron-super-3-120b|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,nvidia.nemotron-super-3-120b,,output,0.65,6.5e-07,usd_per_token,standard,output_cost_per_token,chat,256000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|nvidia.nemotron-super-3-120b|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,openai.gpt-oss-120b-1:0,,input,0.15,1.5e-07,usd_per_token,standard,input_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|openai.gpt-oss-120b-1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,openai.gpt-oss-120b-1:0,,output,0.6,6e-07,usd_per_token,standard,output_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|openai.gpt-oss-120b-1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,openai.gpt-oss-20b-1:0,,input,0.07,7e-08,usd_per_token,standard,input_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|openai.gpt-oss-20b-1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,openai.gpt-oss-20b-1:0,,output,0.3,3e-07,usd_per_token,standard,output_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|openai.gpt-oss-20b-1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,openai.gpt-oss-safeguard-120b,,input,0.15,1.5e-07,usd_per_token,standard,input_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|openai.gpt-oss-safeguard-120b|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,openai.gpt-oss-safeguard-120b,,output,0.6,6e-07,usd_per_token,standard,output_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|openai.gpt-oss-safeguard-120b|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,openai.gpt-oss-safeguard-20b,,input,0.07,7e-08,usd_per_token,standard,input_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|openai.gpt-oss-safeguard-20b|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,openai.gpt-oss-safeguard-20b,,output,0.19999999999999998,2e-07,usd_per_token,standard,output_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|openai.gpt-oss-safeguard-20b|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-235b-a22b-2507-v1:0,,input,0.22,2.2e-07,usd_per_token,standard,input_cost_per_token,chat,262144.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-235b-a22b-2507-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-235b-a22b-2507-v1:0,,output,0.88,8.8e-07,usd_per_token,standard,output_cost_per_token,chat,262144.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-235b-a22b-2507-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-32b-v1:0,,input,0.15,1.5e-07,usd_per_token,standard,input_cost_per_token,chat,131072.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-32b-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-32b-v1:0,,output,0.6,6e-07,usd_per_token,standard,output_cost_per_token,chat,131072.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-32b-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-coder-30b-a3b-v1:0,,input,0.15,1.5e-07,usd_per_token,standard,input_cost_per_token,chat,262144.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-coder-30b-a3b-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-coder-30b-a3b-v1:0,,output,0.6,6e-07,usd_per_token,standard,output_cost_per_token,chat,262144.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-coder-30b-a3b-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-coder-480b-a35b-v1:0,,input,0.22,2.2e-07,usd_per_token,standard,input_cost_per_token,chat,262000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-coder-480b-a35b-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-coder-480b-a35b-v1:0,,output,1.7999999999999998,1.8e-06,usd_per_token,standard,output_cost_per_token,chat,262000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-coder-480b-a35b-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-coder-next,,input,0.5,5e-07,usd_per_token,standard,input_cost_per_token,chat,262144.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-coder-next|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-coder-next,,output,1.2,1.2e-06,usd_per_token,standard,output_cost_per_token,chat,262144.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-coder-next|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-next-80b-a3b,,input,0.15,1.5e-07,usd_per_token,standard,input_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-next-80b-a3b|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-next-80b-a3b,,output,1.2,1.2e-06,usd_per_token,standard,output_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-next-80b-a3b|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-vl-235b-a22b,,input,0.53,5.3e-07,usd_per_token,standard,input_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-vl-235b-a22b|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,qwen.qwen3-vl-235b-a22b,,output,2.66,2.66e-06,usd_per_token,standard,output_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|qwen.qwen3-vl-235b-a22b|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us-gov.anthropic.claude-sonnet-4-5-20250929-v1:0,,cache_read,0.33,3.3e-07,usd_per_token,standard,cache_read_input_token_cost,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us-gov.anthropic.claude-sonnet-4-5-20250929-v1:0|cache_read_input_token_cost|cache_read,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us-gov.anthropic.claude-sonnet-4-5-20250929-v1:0,,cache_write,4.125,4.125e-06,usd_per_token,standard,cache_creation_input_token_cost,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us-gov.anthropic.claude-sonnet-4-5-20250929-v1:0|cache_creation_input_token_cost|cache_write,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us-gov.anthropic.claude-sonnet-4-5-20250929-v1:0,,input,3.3000000000000003,3.3e-06,usd_per_token,standard,input_cost_per_token,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us-gov.anthropic.claude-sonnet-4-5-20250929-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us-gov.anthropic.claude-sonnet-4-5-20250929-v1:0,,output,16.5,1.65e-05,usd_per_token,standard,output_cost_per_token,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us-gov.anthropic.claude-sonnet-4-5-20250929-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-2-lite-v1:0,,cache_read,0.0825,8.25e-08,usd_per_token,standard,cache_read_input_token_cost,chat,1000000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-2-lite-v1:0|cache_read_input_token_cost|cache_read,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-2-lite-v1:0,,input,0.33,3.3e-07,usd_per_token,standard,input_cost_per_token,chat,1000000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-2-lite-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-2-lite-v1:0,,output,2.75,2.75e-06,usd_per_token,standard,output_cost_per_token,chat,1000000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-2-lite-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-2-pro-preview-20251202-v1:0,,cache_read,0.546875,5.46875e-07,usd_per_token,standard,cache_read_input_token_cost,chat,1000000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-2-pro-preview-20251202-v1:0|cache_read_input_token_cost|cache_read,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-2-pro-preview-20251202-v1:0,,input,2.1875,2.1875e-06,usd_per_token,standard,input_cost_per_token,chat,1000000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-2-pro-preview-20251202-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-2-pro-preview-20251202-v1:0,,output,17.5,1.75e-05,usd_per_token,standard,output_cost_per_token,chat,1000000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-2-pro-preview-20251202-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-lite-v1:0,,input,0.06,6e-08,usd_per_token,standard,input_cost_per_token,chat,300000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-lite-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-lite-v1:0,,output,0.24,2.4e-07,usd_per_token,standard,output_cost_per_token,chat,300000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-lite-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-micro-v1:0,,input,0.035,3.5e-08,usd_per_token,standard,input_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-micro-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-micro-v1:0,,output,0.14,1.4e-07,usd_per_token,standard,output_cost_per_token,chat,128000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-micro-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-premier-v1:0,,input,2.5,2.5e-06,usd_per_token,standard,input_cost_per_token,chat,1000000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-premier-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-premier-v1:0,,output,12.5,1.25e-05,usd_per_token,standard,output_cost_per_token,chat,1000000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-premier-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-pro-v1:0,,input,0.7999999999999999,8e-07,usd_per_token,standard,input_cost_per_token,chat,300000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-pro-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.amazon.nova-pro-v1:0,,output,3.1999999999999997,3.2e-06,usd_per_token,standard,output_cost_per_token,chat,300000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.amazon.nova-pro-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-3-7-sonnet-20250219-v1:0,,cache_read,0.3,3e-07,usd_per_token,standard,cache_read_input_token_cost,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-3-7-sonnet-20250219-v1:0|cache_read_input_token_cost|cache_read,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-3-7-sonnet-20250219-v1:0,,cache_write,3.75,3.75e-06,usd_per_token,standard,cache_creation_input_token_cost,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-3-7-sonnet-20250219-v1:0|cache_creation_input_token_cost|cache_write,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-3-7-sonnet-20250219-v1:0,,input,3.0,3e-06,usd_per_token,standard,input_cost_per_token,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-3-7-sonnet-20250219-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-3-7-sonnet-20250219-v1:0,,output,15.0,1.5e-05,usd_per_token,standard,output_cost_per_token,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-3-7-sonnet-20250219-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-haiku-4-5-20251001-v1:0,,cache_read,0.11,1.1e-07,usd_per_token,standard,cache_read_input_token_cost,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-haiku-4-5-20251001-v1:0|cache_read_input_token_cost|cache_read,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-haiku-4-5-20251001-v1:0,,cache_write,1.375,1.375e-06,usd_per_token,standard,cache_creation_input_token_cost,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-haiku-4-5-20251001-v1:0|cache_creation_input_token_cost|cache_write,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-haiku-4-5-20251001-v1:0,,cache_write_1h,2.2,2.2e-06,usd_per_token,standard,cache_creation_input_token_cost_above_1hr,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-haiku-4-5-20251001-v1:0|cache_creation_input_token_cost_above_1hr|cache_write_1h,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-haiku-4-5-20251001-v1:0,,input,1.1,1.1e-06,usd_per_token,standard,input_cost_per_token,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-haiku-4-5-20251001-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-haiku-4-5-20251001-v1:0,,output,5.5,5.5e-06,usd_per_token,standard,output_cost_per_token,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-haiku-4-5-20251001-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-1-20250805-v1:0,,cache_read,1.5,1.5e-06,usd_per_token,standard,cache_read_input_token_cost,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-1-20250805-v1:0|cache_read_input_token_cost|cache_read,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-1-20250805-v1:0,,cache_write,18.75,1.875e-05,usd_per_token,standard,cache_creation_input_token_cost,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-1-20250805-v1:0|cache_creation_input_token_cost|cache_write,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-1-20250805-v1:0,,input,15.0,1.5e-05,usd_per_token,standard,input_cost_per_token,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-1-20250805-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-1-20250805-v1:0,,output,75.0,7.5e-05,usd_per_token,standard,output_cost_per_token,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-1-20250805-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-20250514-v1:0,,cache_read,1.5,1.5e-06,usd_per_token,standard,cache_read_input_token_cost,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-20250514-v1:0|cache_read_input_token_cost|cache_read,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-20250514-v1:0,,cache_write,18.75,1.875e-05,usd_per_token,standard,cache_creation_input_token_cost,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-20250514-v1:0|cache_creation_input_token_cost|cache_write,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-20250514-v1:0,,input,15.0,1.5e-05,usd_per_token,standard,input_cost_per_token,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-20250514-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-20250514-v1:0,,output,75.0,7.5e-05,usd_per_token,standard,output_cost_per_token,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-20250514-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-5-20251101-v1:0,,cache_read,0.55,5.5e-07,usd_per_token,standard,cache_read_input_token_cost,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-5-20251101-v1:0|cache_read_input_token_cost|cache_read,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-5-20251101-v1:0,,cache_write,6.875,6.875e-06,usd_per_token,standard,cache_creation_input_token_cost,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-5-20251101-v1:0|cache_creation_input_token_cost|cache_write,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-5-20251101-v1:0,,cache_write_1h,11.0,1.1e-05,usd_per_token,standard,cache_creation_input_token_cost_above_1hr,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-5-20251101-v1:0|cache_creation_input_token_cost_above_1hr|cache_write_1h,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-5-20251101-v1:0,,input,5.5,5.5e-06,usd_per_token,standard,input_cost_per_token,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-5-20251101-v1:0|input_cost_per_token|input,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-5-20251101-v1:0,,output,27.5,2.75e-05,usd_per_token,standard,output_cost_per_token,chat,200000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-5-20251101-v1:0|output_cost_per_token|output,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-6-v1,,cache_read,0.55,5.5e-07,usd_per_token,standard,cache_read_input_token_cost,chat,1000000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-6-v1|cache_read_input_token_cost|cache_read,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-6-v1,,cache_write,6.875,6.875e-06,usd_per_token,standard,cache_creation_input_token_cost,chat,1000000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-6-v1|cache_creation_input_token_cost|cache_write,True
2026-06-04,litellm,https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json,,bedrock_converse,us.anthropic.claude-opus-4-6-v1,,cache_write_1h,11.0,1.1e-05,usd_per_token,standard,cache_creation_input_token_cost_above_1hr,chat,1000000.0,,LiteLLM chat/completion/responses modes only.,litellm|bedrock_converse|us.anthropic.claude-opus-4-6-v1|cache_creation_input_token_cost_above_1hr|cache_write_1h,True
