t,log_commodity,log_retail,true_beta,beta_filtered,beta_smoothed
511,3.8623754470987484,1.577639279673182,0.41333994707947325,0.4399544785411236,0.44374674265410446
512,3.864464996559063,1.615736519519575,0.41506958449005477,0.44789478449247727,0.44894771372164516
513,3.8628429835226425,1.624389878919412,0.4215086290169538,0.4526469531257435,0.45039182371518327
514,3.8787591059564446,1.584970958842639,0.42249854913224494,0.4476767700385193,0.4473003581026956
515,3.885752010481166,1.5818520275836148,0.4178064239248852,0.44465876898768164,0.44678193082177364
516,3.899218530843326,1.5959517306080522,0.41789428706554443,0.4446049953578277,0.4497146782422127
517,3.885551085198711,1.6426908843355428,0.42938223920768614,0.4524635384485388,0.45680482491907587
518,3.903607393366922,1.7054571409494186,0.4338241598019215,0.46391048521876704,0.46280901341518127
519,3.936286132319402,1.6598226298635246,0.42013237452407787,0.4596305393825694,0.4612782820717161
520,3.916983141926374,1.6676555148226124,0.4184104188714686,0.4603443530471976,0.4635925257691311
521,3.899329228812083,1.707619396032824,0.4326687692131063,0.46780438948058034,0.46813676449047775
522,3.9261449155384875,1.721126379786402,0.4309583943183067,0.4710755364983759,0.4685990100376997
523,3.9224180358045864,1.6504784455852273,0.41655456478443326,0.4621853372165674,0.4651307906553827
524,3.950594463645918,1.7113371665831376,0.4316989558678136,0.46559339277365414,0.4692561163150062
525,3.9418437494080742,1.7531062152966206,0.43715809594631594,0.47380313232422605,0.4744292741390184
526,3.971044660933489,1.7586327656927196,0.43659799307581354,0.4759747832777123,0.47531260402893477
527,3.973774377269598,1.7333723213104362,0.433626651187157,0.4729354162400787,0.4743704932555328
528,3.979038953736052,1.7939029821386627,0.44228546662549084,0.48027003384332734,0.4764168383812068
529,4.01043331416945,1.6911944310959313,0.4379495994236813,0.46588950492643616,0.4709117124228271
530,4.003297904620567,1.7817549650084439,0.44713565081980916,0.47387820282681903,0.47815629229163686
531,3.9845754627020673,1.7901622921505413,0.45147321310560323,0.47970414526706706,0.48432442865801695
532,3.9757041785415006,1.83728683290837,0.45343066850950203,0.4897010847029339,0.49094868768042266
533,3.9848508575543637,1.8569036113246598,0.4545947869521868,0.496062144246395,0.4927310468405187
534,3.953635676110754,1.7498495419333013,0.4531950426584734,0.4851274304596915,0.4879621475898098
535,3.9664850941637764,1.871955673967302,0.4615601636201475,0.4977501160995246,0.49198454633279154
536,3.9558096678114216,1.7650324985653263,0.4546374209633328,0.48790439073722675,0.48378457270164715
537,3.978865921026093,1.7244856260437422,0.44166201994869114,0.4761617300035043,0.47794145673715255
538,3.931080714928084,1.748973574181363,0.44657754093183094,0.47833339002324626,0.48048173073914696
539,3.915449399426001,1.7592542959475654,0.45162744755636813,0.48188193357016096,0.4835083229326061
540,3.881820036401319,1.7224124433361236,0.45546937677646226,0.48029382585832325,0.48578383710080836
541,3.8653954470740404,1.7923448538078532,0.4587312037334066,0.4912504104324531,0.49337936214463013
542,3.8704487650962194,1.7847061886246474,0.4561668807067062,0.49436986495274204,0.49630460621669537
543,3.8669642325872244,1.8173411194089157,0.4624667423417904,0.5008228725490935,0.4989637725913616
544,3.8619966812082644,1.772531427644456,0.4621022773277541,0.4972113233709176,0.49641110029486335
545,3.8589129837806633,1.7670676858765637,0.4582053688412327,0.4950978603361622,0.4953141640262677
546,3.8630807485930623,1.7596493407239073,0.4557102383431895,0.4927857617840261,0.49561030933068007
547,3.8430100277542003,1.8590462326201844,0.4718753559333962,0.508181637969437,0.4994814369733725
548,3.8572470205721814,1.689648273113873,0.45799554727703273,0.4882450130827402,0.48762683224388553
549,3.8706003399798914,1.7627107378350657,0.46199385211139915,0.48980480316119956,0.48678179908014824
550,3.8784010987330135,1.7398508094278688,0.4485609686904094,0.48647031903429466,0.4826305028108483
551,3.889631767588039,1.7121649950705504,0.4476951019838256,0.48011920871609204,0.47734091866174433
552,3.8956601276042124,1.7237151675216316,0.4442260821025921,0.47875268685970096,0.4734986486794671
553,3.936461593658834,1.6796456970758156,0.4275458557291531,0.46871028019308403,0.4662144078088347
554,3.934819710237784,1.6761477750984322,0.43065815645262323,0.46415811439542304,0.4627102355342334
555,3.928778045871093,1.6818968772314986,0.42761785195508567,0.4635388095655269,0.4606739897823278
556,3.9138074942639456,1.6263885887720175,0.41082420121459573,0.4560571189399233,0.4566510597546863
557,3.893262240852389,1.6185538718298313,0.41754074594078977,0.4531540207941344,0.45748118195691895
558,3.868472805100368,1.645876403166849,0.4290207953647012,0.4576889715181776,0.4634872255311126
559,3.8507968588357495,1.6930936111761505,0.44094179010307377,0.46788533889820116,0.47146608489884406
560,3.849483251202708,1.7082297142238405,0.44381344162828557,0.4745714698550708,0.47636001235123027
561,3.8562691537726628,1.6617111672059977,0.4441819067369025,0.46994825194105355,0.478800541049158
562,3.8573919949437063,1.768053545417774,0.4548071597040689,0.4838466931134089,0.4909009056180269
563,3.8421812893951124,1.7858659362741114,0.46826622838678966,0.493489997232736,0.5005496950442972
564,3.860284980675512,1.8803227339158661,0.4773347780097947,0.5103983825287933,0.5101631893315715
565,3.8751732341215313,1.8382713540668802,0.4698024771919563,0.510083941447677,0.5098414296995192
566,3.8720802679730912,1.857810645125538,0.47141323601767565,0.513109667807305,0.5095079002503775
567,3.859121945079797,1.8046127833763868,0.47492936517200707,0.5074198746408376,0.504554287454597
568,3.8701905034963935,1.771504406669119,0.4604524294206692,0.499219538508697,0.5006284042977247
569,3.8740499752461157,1.7627031648513882,0.46420731469763543,0.4941662942826963,0.5025636354026556
570,3.845187430057815,1.834687006971511,0.48239124930547056,0.5049488062503577,0.514117004332177
571,3.843927824938127,1.9113410182855257,0.4875107386318769,0.5211193638817623,0.5266260762059607
572,3.849268541179615,1.9666973620333985,0.49929804328341093,0.5358547351749984,0.5341253781628619
573,3.83137464544986,1.8836706835035433,0.5007613611244406,0.5310725440019965,0.5317672737482474
574,3.8352715133066093,1.9039976740649416,0.50017561453257,0.5317781146050911,0.5327097318553164
575,3.8062750636014537,1.9130153734280344,0.5032257856532177,0.535750322029225,0.5339738564312053
576,3.833098785601697,1.9219280893541337,0.49669917246934225,0.5366305314288502,0.531584145787632
577,3.858157785302886,1.8356254710793571,0.48898897097146715,0.5220364851942167,0.5247514882026357
578,3.853207438616827,1.877312711922011,0.4991194074288221,0.5225320642274643,0.5284596260391932
579,3.8605765253736086,1.9835690046740304,0.5100981461717542,0.5380804929500317,0.5365560284863674
580,3.8124780860576113,1.8580826696650556,0.5021692956470554,0.529705811301464,0.5344691477773948
581,3.789451132852305,1.9190889516553267,0.5099132860834863,0.5371271954646625,0.5408990175283246
582,3.7836755544492626,1.931522785437544,0.5092176062786381,0.5426647632775603,0.5459424919516498
583,3.7623328940207257,1.938810785640336,0.5119360748745615,0.5478957214438358,0.5503100846992707
584,3.776720823673339,1.9430346037410895,0.515617823990042,0.5496029638633412,0.5535045307775829
585,3.816766754288299,1.9871011035874306,0.5235726277350365,0.5536609975964724,0.5586824033332778
586,3.793334459899713,2.0149076274666666,0.524234373349942,0.56152272849247,0.5654312837999748
587,3.7766851918180095,2.0316962667924465,0.5355156693123575,0.5688404019732861,0.5706595560500143
588,3.7814941591842084,2.0143759192990265,0.5379909720304369,0.568964048581401,0.5730786506265594
589,3.813816482154201,2.0719974589594496,0.5429844462101932,0.5749324651054746,0.578552218143153
590,3.789468995903403,2.044337612807551,0.5363183454778951,0.5754083136329837,0.5834150223718106
591,3.794549718349542,2.1564158050314153,0.5535876175635338,0.5920708061250424,0.5941118220502632
592,3.8310756953658043,2.1609065972257557,0.5573462169491735,0.5966095898089123,0.5968399852653995
593,3.798140512402219,2.1778755262927647,0.5630501963519343,0.6040379410255852,0.5971513853151751
594,3.7726191282653025,2.055499914354956,0.550184709862242,0.5911001253278142,0.5879167969635324
595,3.764246996136086,2.0286051108688166,0.5436030936776092,0.5821955413452649,0.583686899919228
596,3.753935227878978,2.0699796621576954,0.553506163180959,0.5855182761212115,0.5856602319391011
597,3.7702872536340513,2.090709475926126,0.5558012921272999,0.5886420270276655,0.5858473335269548
598,3.7752204480304683,2.0056473496113374,0.5404910542486685,0.5766868801467155,0.5821482623254405
599,3.7398212068376258,2.0981948548108638,0.548797373680539,0.5886375693230568,0.5893934306166375
600,3.7502294148956423,2.074293811284507,0.5444471112457172,0.5892856702043829,0.590385911141821
601,3.7387786371485294,2.066546093062532,0.5557376471327309,0.5894140402782277,0.5918323587879503
602,3.7643675814873543,2.1128610159480505,0.5550349617039013,0.594201032099069,0.5950013525202003
603,3.751915830758616,2.0968520323002466,0.5566726151920656,0.5949531943864618,0.5960576270071122
604,3.7392835250965715,2.1433779235099943,0.5661042518207987,0.6034655027258211,0.5975117206285671
605,3.7502061573126624,2.0463554108826054,0.5589243080539614,0.5914539356643977,0.5897064721235558
606,3.7655646869594013,2.0695198616866355,0.5509815335912899,0.5884064902466728,0.5874098377020228
607,3.7746266742381254,2.0716643388954643,0.549409546228105,0.5866161052055362,0.5860932454347353
608,3.7410147278904295,2.102528681674422,0.5560269286250747,0.5934994462927813,0.5853999859055639
609,3.751875416688995,2.0238830697474373,0.5453799106041668,0.5836002878700288,0.5747622576524463
610,3.7312892556555073,1.8963391040750968,0.532035633805054,0.5618156759585738,0.5631368530054981
611,3.736094777887273,1.972019273994494,0.5386254012214043,0.5634135079223797,0.5648643909028035
612,3.7077200891792916,1.9769390360867414,0.5338015747208683,0.5672809340634224,0.5667621737025594
613,3.716746532130153,1.974651507138863,0.530663766617506,0.5678468124397276,0.5660894015389691
614,3.700714554044006,1.9687740945165007,0.5158092834019847,0.5685836994425445,0.5638076788350385
615,3.6751618610387955,1.8972976239608432,0.5103774488871688,0.5602296657623173,0.5576356098749944
616,3.6895382637684437,1.8856419676777554,0.5103169105141196,0.5535425985217907,0.5543122432634894
617,3.694471154201979,1.9117625162969658,0.5177599333751027,0.5541866576429445,0.5553009572099242
618,3.682291618174121,1.9234416348330938,0.5115900920452257,0.557277333053623,0.5567353293512562
619,3.7114151951545424,1.9264818919851079,0.5248491010070856,0.556622684526703,0.5560399562472951
620,3.702702146723148,1.9181310541225185,0.5193726528136472,0.5558058208052703,0.5552861471470112
621,3.7034443002025665,1.8648851399944157,0.5139079184009658,0.5472812662688713,0.5546146338127139
622,3.708922569156139,2.001616355263559,0.5262067788161483,0.5639161749220435,0.5640908684139624
623,3.696629250473567,1.9655375785688165,0.5278984600350597,0.5667256618951326,0.5643169863081736
624,3.7061519763415656,1.9135516471039795,0.5234822622029671,0.5592178424316,0.5612099273919016
625,3.695582929398271,1.925657674864004,0.5222411971535224,0.5586897659096313,0.5637853885539871
626,3.6874501629539473,1.9846243107127897,0.5330657857738589,0.5681357052192932,0.5703548934222508
627,3.7148030157500145,2.0143095177484502,0.5447954083308644,0.5744273342838313,0.5732073698785409
628,3.694091294699766,1.9685333424305371,0.5382610628967023,0.5720006914897948,0.5716270492871178
629,3.6459356880811766,1.9375941962460237,0.5379215924160694,0.5704178857286694,0.5711453717720235
630,3.6782544279814147,1.9929612527538643,0.5386428470374099,0.5753602379545601,0.5720686822859957
631,3.729340987033555,1.9674939561362783,0.5307529261532772,0.5691558050618145,0.567862372964538
632,3.7213356017245687,1.9587628844061886,0.5303074457320772,0.5658511178446062,0.5661813024121309
633,3.682698840912165,1.9111524503281536,0.5303500286156908,0.5604963392250616,0.5666107698071666
634,3.676589161388246,1.9858727911163268,0.5394717044471847,0.5700535578338134,0.5744719848453012
635,3.670964702391433,2.0102780227283397,0.5491311046736743,0.578471115327555,0.5801295175422795
636,3.6672662255709882,1.9950259213668229,0.5464974294868022,0.5801708865285768,0.5822476949380141
637,3.6450984647325515,1.9912954752813825,0.5447858043359157,0.5823153822229603,0.5848960036950237
638,3.6567896875820813,2.0320640430607733,0.5501001427523609,0.5884635045704381,0.5881635228051073
639,3.6673798350878033,2.0191807771427803,0.5454186351609448,0.5882449983052392,0.5877828571705233
640,3.6375917226914174,2.0166437850001433,0.550127756374844,0.5904414766360883,0.5871942629785893
641,3.6516756573253155,1.9996673183458775,0.5494245044758903,0.5875431531035251,0.5830931279377681
642,3.6928293569642334,1.984255827207819,0.5416693158539814,0.580216096089552,0.5774578273766808
643,3.6963685636129746,1.9443842686577866,0.5340146221509442,0.5706415657590009,0.5739187877300103
644,3.6897220603716048,1.9963068877178294,0.5455910917191931,0.5749555026579236,0.5781388161472115
645,3.6869819960834547,2.0075152635265137,0.5443397198860467,0.5787932609809658,0.582232435106062
646,3.699387131422826,2.0404945989110357,0.5574625526372332,0.584405761498725,0.5866502557363106
647,3.664873699312682,2.03058259260165,0.553353462551514,0.5884190171439451,0.5895437603452185
648,3.6682615133722285,2.0119982105002197,0.5556831041605659,0.5870492458765545,0.5909795358568608
649,3.6605522343829726,2.058991011445562,0.5748245179447118,0.5943199522416341,0.5959923616880223
650,3.6976087346420936,2.115990650653489,0.5663654239874055,0.6028619430702763,0.5981200351558826
651,3.6942252799659947,2.0232430804866928,0.5511829079882073,0.5927489731932669,0.5920215569885697
652,3.727683032188385,2.069885053269848,0.5614756290385052,0.5924163383039455,0.5910850660219874
653,3.705708218232745,2.026252314178491,0.5548611561953607,0.5876187051780382,0.5893532586174441
654,3.7175534015688014,2.0737279062032394,0.5546955052825108,0.591684613291727,0.5915990633391792
655,3.724041406844626,2.0859686887006275,0.550008159598898,0.5947272438478195,0.5914879975934104
656,3.7067604618873307,2.03587061369421,0.5521534618465406,0.5899954173423066,0.5872721634696422
657,3.7104083841800697,2.0146909427984365,0.5445491721890546,0.5843788100222742,0.5837447967562152
658,3.734758760916702,2.0568487372086066,0.5431096514859882,0.5861789255329769,0.5829234084270221
659,3.72838292683097,1.9913099347004217,0.5467081740984405,0.5775749123619014,0.5786742529790906
660,3.694643673847575,2.039222545670013,0.5386417030082464,0.5840799627880898,0.580108363095606
661,3.6943924173180265,2.029887568209798,0.5330410307710793,0.5855384237208066,0.5749806904762392
662,3.6764439554221764,1.8812565366248404,0.5302619681022911,0.5651211243123518,0.5613776629570594
663,3.669697136648899,1.9015343369383828,0.5188314446284809,0.5598120556817339,0.5565826207695136
664,3.668165381255197,1.8717178723032128,0.5154509567660909,0.5530519345849918,0.5524591614405222
665,3.634152336934887,1.8695021387755015,0.5164013290853141,0.5526140182473668,0.5517031062721018
666,3.6019391701484738,1.8368003389748218,0.5132049375526067,0.5501329617036395,0.5505535391186056
667,3.6116805068589843,1.868929442998474,0.5110339256091528,0.5531361170002839,0.5510779993765035
668,3.601326132935591,1.8364493330380613,0.5108747122419002,0.5503584453930311,0.5485099161528783
669,3.5501312460991796,1.7682517421185264,0.5056287645424417,0.5429497638815575,0.5462104002231749
670,3.5659281268313427,1.8179976554155568,0.5111572650693766,0.5459455824447957,0.5502006662784706
671,3.571475521936828,1.8806775508643658,0.5226450900677908,0.5565031295448946,0.5554160856067327
672,3.5572980254560984,1.8131633925885873,0.5189300469302273,0.5520280823786256,0.5540809970993006
673,3.531061421234934,1.8002164327706507,0.5228116327820489,0.5502463054129243,0.5565923625078398
674,3.547877579161221,1.9040165171285377,0.5208946955385717,0.5640813289424708,0.5642866844709904
675,3.5549645916124297,1.8435014049769052,0.5238185942988798,0.5603241566065692,0.5645365142512523
676,3.6027166372661115,1.9282700556398253,0.5363448305485058,0.5675971229344653,0.5696759471558184
677,3.6112204092406106,1.9396487814407808,0.5404141068926506,0.571821107523225,0.5722515110274123
678,3.619074472065851,1.9204783431408325,0.5262267905821731,0.570057103222364,0.5727877964874634
679,3.61583591346368,1.9663294229962918,0.5298587556337488,0.5766027719582564,0.5762023240543369
680,3.632271430807696,1.977608138685275,0.5397216655802209,0.5797876562774938,0.5757017421733981
681,3.6448731348326593,1.9156204508915309,0.5379488962202361,0.5705679089162056,0.5705685714995739
682,3.670007635003963,1.962993626052418,0.5459139746691788,0.5715651734059528,0.5705694079525025
683,3.6596811766312176,1.9661645662264189,0.5403930503399632,0.5733886510709886,0.5693014278614317
684,3.6510730271723384,1.9220120788526553,0.528508737063785,0.5681937840832016,0.5641045923039443
685,3.641590963754099,1.8806884045239411,0.5296380892144461,0.5603965118285087,0.5589204178524996
686,3.657506998177679,1.9079133363350602,0.5155862754484756,0.55974864434137,0.5570555470031081
687,3.6875744869836136,1.8658680630104354,0.5136681073453269,0.5504655892268038,0.5536388232960553
688,3.6784976771206277,1.9661954453878283,0.5239628454464909,0.5624927798366252,0.5577052009342535
689,3.6701022025647663,1.913603224660333,0.5086847422005206,0.5604634550341575,0.5515752967388642
690,3.6764837470421625,1.8259846022424608,0.49844876783320946,0.5456445723310405,0.5402260848836947
691,3.6716685170419048,1.81151473208409,0.4901925098719168,0.537337953385267,0.5332974103029823
692,3.6908095901047027,1.7742696188969478,0.4896859509942291,0.5264353488308771,0.5281369040673385
693,3.645874044292322,1.7911184171528498,0.48676021670905945,0.5278570341501161,0.5303223335229558
694,3.6294399433539843,1.7941717707318803,0.49795330776262814,0.5302852466145126,0.5334489340881049
695,3.6138916166747554,1.7982091829093267,0.5055880943953617,0.5332505312371357,0.5374313231051847
696,3.567584496427033,1.8100154372135848,0.5095502779639105,0.5401898225601273,0.5426612935204521
697,3.548411727539657,1.7996108697356459,0.5107153204786615,0.543324765679804,0.5457055264216064
698,3.530208605222739,1.8049776337432786,0.5138611586945402,0.547106576105243,0.5486116745898082
699,3.5262865121323625,1.8141910694799186,0.5069652998520332,0.5505858880943905,0.5504352568140711
700,3.548645829965568,1.8010176679952243,0.5138229826804861,0.5482133285935347,0.5502532512917656
701,3.543844616941754,1.8382060253045276,0.5049266286456124,0.5533119427661164,0.5527338128237327
702,3.523328342536331,1.7669076785509996,0.5116096445968303,0.5463282761601125,0.5520309356905353
703,3.5222892517120608,1.8792795096210682,0.521098784613781,0.560670851790858,0.5589199146196607
704,3.543372724140888,1.8243168591573722,0.5227857014304857,0.5568187777813937,0.556808185166664
705,3.52395354781859,1.8372763461885548,0.5213759969587899,0.5587686259395537,0.5567953303515739
706,3.5058420501401613,1.8251701147418595,0.5245784762252673,0.5593467432083498,0.5544119603839431
707,3.517113029325646,1.7548060480467134,0.5016863292644619,0.5476998137604316,0.5484908496790613
708,3.5127823070110304,1.7929448052159627,0.5041043950123456,0.5487099524298903,0.5494420246122182
709,3.52583200082522,1.8162324793448672,0.5031975630296271,0.5516731508657089,0.5503215035476068
710,3.5256590649893145,1.8064300779906255,0.5027925381251712,0.5515068736344911,0.5486914035075398
711,3.539792337951106,1.788462792541277,0.5084447982283539,0.5474366148385318,0.5452934025620328
712,3.5191907756702934,1.7925129564197042,0.507846646855836,0.547977424346141,0.5426949914957218
713,3.5190490826545284,1.7330067674540206,0.49872499200262677,0.5390008101138208,0.5363254828916554
714,3.5149352823672655,1.7214635243367742,0.4975937706360237,0.5334772941949499,0.5331033581214535
715,3.4907174638851832,1.705642764626297,0.49813421450867035,0.5305146854034185,0.5326536777994039
716,3.4595479049278097,1.7135420307177236,0.4990536858013184,0.5329617107837914,0.5352058636717801
717,3.473362885633303,1.7452210667765704,0.500349040739599,0.5378876764724315,0.5378533412230778
718,3.4664438379889435,1.7067123729835858,0.5086639930989474,0.5347145753434694,0.5378127570920228
719,3.446098232355997,1.7215888999389712,0.4999757166746742,0.5372788160213423,0.5414683755553107
720,3.444274653617531,1.768935805587674,0.5013813203239931,0.5460229989091168,0.5463786161543399
721,3.466935030764517,1.8044737607991053,0.511700757912939,0.553678998731067,0.5467945750028895
722,3.4214202738570787,1.687390234207889,0.49782386593744143,0.5428197078242113,0.5386881420344322
723,3.3915875000590123,1.6556902221424061,0.4992610393836819,0.5353194022561872,0.5338851677625297
724,3.3732297712211072,1.6807927809432455,0.49457801136789753,0.537293179572846,0.5322379107115991
725,3.402553348555514,1.6080349124421751,0.4916123282921127,0.5242793715843721,0.5264803530237813
726,3.4083050882139,1.6816652285291558,0.48437386826639733,0.5293534760788836,0.529005726483473
727,3.4237514330231247,1.6479610472400918,0.4830174625407938,0.5251277515080407,0.5286053594560431
728,3.4010482146406003,1.7428001282280996,0.49774750745620905,0.5399323000634504,0.5326316041424103
729,3.37875749713519,1.6008339829075442,0.4876320645667913,0.5264180580150531,0.5242290618371753
730,3.3878137714696446,1.6450957405204882,0.4782751845469607,0.5262919312694806,0.5217304911043714
731,3.3890792580883535,1.5829167572860376,0.4678597079856527,0.5163388663352799,0.516518520063422
732,3.4001540344656362,1.6283769923574252,0.48167905427867747,0.5179528209631696,0.5167239236630867
733,3.3965006146470675,1.5866376487062748,0.4779803366345072,0.5124358228995248,0.5153137887433729
734,3.4021634891761603,1.6413475051555917,0.4777752241517258,0.5180134838419032,0.5186149954455268
735,3.4054258708742626,1.634096433108462,0.4745529606228759,0.5192002515861954,0.5193061424050226
736,3.4210812186559614,1.644406200281084,0.46699757759565114,0.5200940765530796,0.5194279824971042
737,3.437321384294851,1.6258041642225327,0.4651163724227357,0.516263994854127,0.5186575493856092
738,3.4050239444070156,1.634412462271253,0.48478232126862814,0.5184635113426319,0.5214433059457291
739,3.3601785733001988,1.638859193399588,0.4959188886364222,0.5238455714870264,0.5248809937771834
740,3.380313481253229,1.6160009626587477,0.48909538609408404,0.5211252571075454,0.5260565762448072
741,3.4041679831184677,1.722676343435843,0.49427597891857755,0.5347008033382041,0.5316713480225663
742,3.3838555227282012,1.628912206588033,0.48762379673724654,0.5279483092298074,0.5281938446726429
743,3.346758814597289,1.624567544948769,0.4734128556264768,0.5271859686021333,0.5284743932627606
744,3.348839511017433,1.626894298662108,0.48156894296779384,0.5270189327412138,0.529927976499739
745,3.367556275544444,1.661950439146229,0.49084968574094223,0.5309210578371074,0.533202877904501
746,3.4036081659931305,1.6906160937981218,0.4992181037493254,0.5342454397261555,0.535785686710289
747,3.41403411743516,1.7093309730525437,0.4954591817555688,0.5378477993020143,0.5375511611347062
748,3.4066997835034463,1.6829286027406434,0.4941249758835529,0.5359868781537424,0.5372090977893774
749,3.388937171071749,1.6855787271330143,0.5001231003128179,0.5370339691973806,0.5386170587992852
750,3.3892661969051625,1.7236266818953523,0.5032550686116027,0.5434833172361252,0.5404301846135847
751,3.3833809028274575,1.6883043972154181,0.5001059688412264,0.5414373925966429,0.536937450417775
752,3.3631795447128816,1.6173249821273288,0.48715339428028104,0.5310209574416225,0.5318004120483826
753,3.4042546577301476,1.6767835481919429,0.48806439583341715,0.5320555900490685,0.5326841702923978
754,3.4400580257715903,1.7069565409828138,0.49669647294730607,0.5342813159531788,0.5334050773518094
755,3.462878999442699,1.6996934858571071,0.4871157666350328,0.5322536843618008,0.5323862318874194
756,3.4445619914865166,1.6834877658658367,0.49222584168844064,0.5303178421553743,0.5325419133649718
757,3.4617623779724624,1.680408458156444,0.49487817524951017,0.527516051973104,0.5351447859874486
758,3.474654906162421,1.786272413808547,0.5008793613553688,0.541704551630654,0.544114158113999
759,3.483605818646502,1.8095708484993964,0.5078551653531209,0.5510628622425033,0.5469614266777852
760,3.5086991239873777,1.7856428735031418,0.5022994434177181,0.5494490161093557,0.5420963754577189
761,3.5215065468446034,1.7123364188445838,0.4893637682163986,0.5362310996354352,0.5332992657084209
762,3.5364068315706905,1.7069372822105917,0.48509561201093554,0.5281796516632132,0.5297711626851678
763,3.549244957238135,1.7879990698416701,0.4922086305511516,0.5360614758679451,0.5316975170668994
764,3.5561607853981774,1.7241278244642453,0.48787259932294386,0.5291468153109915,0.5263880393468806
765,3.5205885628038938,1.6785215231835175,0.48232025273208273,0.5218904513489097,0.5230208002735219
766,3.522360984352105,1.703961657417814,0.4677494499966856,0.5223844691564361,0.5243862338479728
767,3.5113371451751227,1.6901847881591423,0.4817706304330931,0.5213641757733402,0.5268005071196795
768,3.4858403260223225,1.7550636926303513,0.48837633956449555,0.5330497024213458,0.5333326044894308
769,3.519576658408339,1.697206598671216,0.49453550741469365,0.526609856304592,0.5336695859589511
770,3.5542565652260536,1.801362034794778,0.5022773105089294,0.537030561970322,0.5421522415685702
771,3.581540977231966,1.8758035189998379,0.5068909774012766,0.550934472855085,0.5483839943059565
772,3.586745245569084,1.8119379541326641,0.5049363465598404,0.5468288234205766,0.5452464149010735
773,3.613857747988137,1.8122736214966817,0.5036262337268628,0.5427659913090058,0.5432923066354843
774,3.6141988116001738,1.7737124891428049,0.5002057188101258,0.5350109178749822,0.5439482047388174
775,3.6183547571381296,1.9184043615621975,0.5212836448454458,0.5534590758509392,0.5551072288068778
776,3.59658532972889,1.8683925837246824,0.5257309410958413,0.5558169862052618,0.5571685085664835
777,3.604625155818867,1.879013187134792,0.5220205375650299,0.5578190207047334,0.5588480818913536
778,3.6059328743873555,1.8610045345745678,0.5257445117583601,0.5558278942421065,0.560128471033811
779,3.5799798320506664,1.8971501862324722,0.5176575604155096,0.5627249552442813,0.5654828174716241
780,3.5790558898143345,1.9281411892368079,0.5296936141642234,0.5706844655718006,0.5688895581337841
781,3.5775612985371987,1.8751785973168809,0.5244050613977663,0.5662161304930436,0.5666764560027622
782,3.613612521870092,1.8768198691236881,0.528413744858746,0.561322641560508,0.5672435595123488
783,3.63159678844036,1.9937918321849564,0.5369415658966911,0.5755842972476776,0.5746182130404481
784,3.6319256972221896,1.9508436966705043,0.540019714250331,0.5752580800065114,0.5734056302930938
785,3.6370014434182116,1.936376176433588,0.5407754741848881,0.5724470639325615,0.5710767672706182
786,3.6379856909802957,1.9206688510636176,0.5408618908637363,0.5687101082971535,0.5693508263200643
787,3.634027411284385,1.9466177057279657,0.5404103620886394,0.5713805839883965,0.5701583750270709
788,3.6124788673366193,1.8946907291367858,0.5357967741772194,0.5664858668817895,0.5686195932140335
789,3.609557829784481,1.9032455696945054,0.5322009067390617,0.565869959157102,0.5712877244526603
790,3.594735864651431,1.9760190470497616,0.5440376297282692,0.5780777116895933,0.5780472088803751
791,3.5698295538729683,1.9295190898110786,0.5431693366667879,0.578599960526502,0.578009341905213
792,3.580153990163919,1.931310422111119,0.5368829665117257,0.5781900529233769,0.577282460269763
793,3.588079283362584,1.8928922034816544,0.5327525857368337,0.5713758423209981,0.5761638610004486
794,3.552445133135223,1.9255795251137469,0.5415555511824115,0.5765143918542682,0.5820812050249298
795,3.5500914403853208,1.9917959961489569,0.5469604042477273,0.5892894015477242,0.5888895646753715
796,3.5701054681033195,1.959538901708041,0.5514430376735854,0.5882416386496224,0.5884019413999747
797,3.5913899428812464,1.9833954280561958,0.5493828680823071,0.5895226644535241,0.5885985400476216
798,3.6120066797389514,1.9592254883399198,0.5539697678436907,0.5844982821078805,0.587456408987094
799,3.612884943876981,2.022955763770031,0.5488212788440855,0.5919926541621037,0.5911413459936468
800,3.596084037317598,1.9535165100648506,0.5467443665933193,0.5861751852712862,0.5900789245859125
801,3.574510060770437,2.0102794943461877,0.5545028024924532,0.5942615792318792,0.5949273963392756
802,3.5815021588654448,2.0076930801928317,0.5614970239238057,0.5968609184296043,0.5957480852181537
803,3.589187759552748,2.0039813762076615,0.5536417451561993,0.596744541389995,0.5943755355485141
804,3.6150343817848496,1.9949915925319381,0.5467975335329307,0.5929334845128524,0.5914463393087949
805,3.6371339747916913,1.979990817020806,0.5476671507554379,0.5869306121652594,0.5895919083931555
806,3.634589401661068,2.0710720062214945,0.561476209752794,0.5984839611352628,0.592938693279138
807,3.609805284083851,1.9507133478075782,0.5461516884370421,0.5874060372352877,0.5859589507299005
808,3.6035231521436333,1.9971208581058084,0.5483783519536062,0.590157429136069,0.5841510108952576
809,3.607967776039844,1.9282724689378812,0.537370005301021,0.5803932734070464,0.5766722732886936
810,3.604026111132056,1.9278759085673811,0.5322953573528166,0.576338164585761,0.5720359556869357
811,3.5925682289705034,1.8894250425064483,0.5293799300083027,0.5696290506389045,0.5666812193032531
812,3.5977259252699016,1.8938041800589132,0.5260158632608076,0.5668490392805348,0.5630258995663886
813,3.5877467704416897,1.8429998053968755,0.5217454957435339,0.5586564942925198,0.5582811963069039
