t,y,trend_true,trend_smoothed_llt,trend_smoothed_ll,seasonal_true,seasonal_smoothed_llt,seasonal_smoothed_ll,noise_true
194,98.90858206329948,96.67417529254281,96.69980674137305,96.6954384824057,2.7879296117784085,2.4044470231277324,2.390517987793003,-0.553522841021744
195,98.8078282731116,96.59363514937448,96.582732561015,96.55623823275697,2.6615566332150284,2.5416165498710805,2.5279800113277906,-0.4473635094779132
196,99.37453969426909,96.5243044815208,96.57105110071322,96.58348136641952,2.5285718154037697,2.5706902789396233,2.556887048887718,0.3216633973445222
197,97.87420144039238,96.5059451052745,96.48185420978302,96.46970541821194,1.5655588965476772,1.5041578141154286,1.492459144145656,-0.1973025614297948
198,96.40000190275035,96.42853259424994,96.42988716150747,96.40890128940494,-0.025969758139572044,0.09111077877394907,0.08678574236187672,-0.002560933360035648
199,95.21265020932489,96.32658472175225,96.41820845912267,96.40571921016074,-1.032213063165105,-1.1419656884200178,-1.1367919118789893,-0.08172144926225629
200,93.37614376340034,96.3240512998491,96.42770432582378,96.43642746729851,-3.116694810848224,-3.0153894430382473,-3.0037820549889473,0.16878727439946678
201,94.22310403476604,96.34307196618187,96.44924417653579,96.50116129191258,-2.8237088620726887,-2.6555747989608767,-2.6371968789518005,0.7037409306568584
202,93.57907074350972,96.41606566267772,96.32779410942558,96.34961949145989,-2.8822873726188707,-2.7691100603995173,-2.7581543642513675,0.04529245345087277
203,95.61789490279145,96.34979363841698,96.19955583177568,96.20554164908651,-1.0538681322639634,-0.8463139118339819,-0.8328543334763681,0.32196939663842894
204,94.50623405546928,96.25758121364541,95.98319539614188,95.91379860641534,-0.7262611076606131,-0.8028696484244171,-0.8079897663684906,-1.0250860505155113
205,98.2490551917722,96.22108460495367,95.9912889283365,95.98312241194365,2.0523297877835938,2.1070015938593913,2.108128094478278,-0.024359200965058975
206,98.49961198772587,96.15619211191924,95.94918197463561,95.9574154692882,2.7650350109530732,2.4390284199169296,2.4255854404928354,-0.42161513514643556
207,98.36719793466568,96.1384209633561,95.8699813554978,95.86148476896028,2.8381835015213976,2.530989444448035,2.5187887523898786,-0.609406530211814
208,98.03734892012262,96.10788459176075,95.80202616779287,95.77342825045915,2.3685405118262595,2.548395739143158,2.535226349739568,-0.4390761834643754
209,97.30409090917799,96.01530020284171,95.83831566065948,95.84875333058999,1.4558524266866724,1.5091751308183843,1.4980348462025366,-0.16706172035040603
210,96.66412873635022,95.91858978737558,95.88905611649089,95.94979091271532,0.28758767779663097,0.11496356407590957,0.11173209211014662,0.45795127117800655
211,94.14811985756768,95.93492658985065,95.71999843201104,95.68793639566425,-1.1236103734131795,-1.166857718710221,-1.163451888146593,-0.663196358869782
212,92.75138594678407,95.8414681736059,95.68580153637012,95.6527304993134,-3.105397973119045,-3.004126836845393,-2.991200460724276,0.015315746297208723
213,92.70590039954614,95.76813503664327,95.62839271236982,95.56341293849871,-2.820149920430339,-2.6801402759845225,-2.6633601836624434,-0.24208471666678924
214,92.48544540431763,95.6998002044062,95.6516804400532,95.59101486929423,-3.0505182529075876,-2.7685109473817,-2.7580236021774507,-0.16383654718098042
215,95.25858782960896,95.66609921911459,95.8073993339378,95.82791060715681,-0.9088903021579321,-0.8038121644192117,-0.7912385948078631,0.5013789126523021
216,95.19063090970998,95.6234815821337,95.87821002738697,95.93116756172711,-0.7019083909256959,-0.8262792206312161,-0.8324591727678462,0.26905771850196303
217,98.44483927605127,95.65316605494036,95.90283740322563,95.9790683277122,2.122974167389549,2.0933363539701157,2.094416372136859,0.6686990537213718
218,98.19951322344386,95.6925267857911,95.77807151372166,95.80333756374853,2.5842392772776983,2.4692040439001164,2.4564879864437033,-0.07725283962495023
219,98.14819598859965,95.64610108030374,95.66920916338121,95.66392717596939,2.850066214131272,2.5147776165921725,2.5035476245607557,-0.3479713058353515
220,97.73480989976642,95.59292218206527,95.57226415812686,95.53612658239746,2.253817126141397,2.5489593386477134,2.536478600401178,-0.11192940844024976
221,97.26847070481887,95.6151226578957,95.60398423683463,95.6117479493855,1.532099651287562,1.532256497728167,1.5232221895650138,0.1212483956356108
222,95.92276740388746,95.53005042094799,95.59167537391772,95.60697462701899,0.30443030371262164,0.06517379036187526,0.060232363744452566,0.08828667922685551
223,94.05183956839801,95.48083070072109,95.4908230571566,95.44830158227462,-0.8867970962063996,-1.1276329965579293,-1.1220942629572326,-0.5421940361166833
224,92.26300063852698,95.48737718372941,95.49364187749931,95.45485413010057,-3.269621436016368,-3.025624805679187,-3.0139282249618007,0.04524489081393711
225,92.69845482444217,95.41918780485399,95.56472552152457,95.56855413789823,-2.8348471454812745,-2.6981814457164615,-2.6833761329110364,0.11411416506945257
226,93.61491514622422,95.33553234315151,95.69177825451382,95.7946997521813,-2.9793542156942543,-2.7342643114141985,-2.7238718158144892,1.2587370187669602
227,95.4398003929566,95.32277997754011,95.59993448732169,95.69319340533784,-0.8214018902243444,-0.7933310816323894,-0.782542554519035,0.9384223056408351
228,94.01993248796542,95.26485388771887,95.29725355729828,95.27303063344054,-0.818299724474042,-0.8319399363753064,-0.8376590628336906,-0.42662167527941003
229,97.11609183206164,95.234089522202,95.142872276787,95.10304729544643,2.025693990634244,2.0460945227314737,2.0472369299093893,-0.14369168077458805
230,97.1079146034109,95.21722429495026,95.0127563507157,94.95365478281171,2.622411309379145,2.5205483946248544,2.509638076122444,-0.7317210009185016
231,97.45684910171072,95.08174374123728,95.02428362467887,95.0182727821948,2.670458867455183,2.4834680904641053,2.4713843537983444,-0.29535350698174323
232,97.7018599907284,95.06378547327921,95.05276006425383,95.10264793921473,2.480272015654006,2.585717438901414,2.574903198421853,0.15780250179517025
233,97.35595406339459,95.04562129064885,95.06013187794996,95.17238418680256,1.707405962301616,1.5393091014727327,1.5319728154508652,0.6029268104441168
234,94.72610419309174,95.03047214030155,94.81560566448393,94.84972551850336,0.060173971661995417,-0.014218800754721483,-0.021953040466211216,-0.36454191887180426
235,93.76029788319842,94.9044987663361,94.59614650429623,94.58829198533546,-0.8171276631037909,-1.0599444312246544,-1.051256637612956,-0.32707322003389827
236,90.36905977400427,94.80423145621276,94.30206960756544,94.19240866862286,-3.3615271673391636,-3.050012737059768,-3.0416091059595205,-1.0736445148693274
237,91.89401471440908,94.73870496824993,94.30200642526921,94.26729285058374,-2.7633572935684043,-2.683388429231849,-2.6685825760248885,-0.08133296027245383
238,91.30584816147137,94.74637223878422,94.2102437167293,94.16434326418302,-2.909316871383075,-2.735397249926147,-2.7248185017807236,-0.5312072059297815
239,93.32771957762549,94.58886855112648,94.174752787151,94.14189437630675,-0.996429259817953,-0.8267520043312444,-0.8176003370351081,-0.2647197136830369
240,93.22340446981443,94.41524506199137,94.14601493752998,94.11738261259143,-0.7534102030931542,-0.7771804254728392,-0.780458798344487,-0.4384303890837941
241,96.3727179711554,94.42691431164243,94.16570128426034,94.1612327496068,1.9929349366392488,1.9686642633527756,1.96699765037344,-0.047131277126278494
242,96.41540915616855,94.42072806328038,94.1060228347636,94.05785128346135,2.8735452885664925,2.6021636734536453,2.5930864077293236,-0.8788641956783156
243,96.01189889541862,94.40709078254467,94.143831178127,94.0963062453795,2.3383307355694383,2.4413242593975157,2.4267275788397935,-0.7335226226954953
244,97.97293683437802,94.3356111312059,94.3725181608162,94.44256914467904,2.5727021471579747,2.6465774995781217,2.6401627872999125,1.064623556014149
245,95.37261186378643,94.22996477282017,94.28360229631751,94.25274632685255,1.7863583816032849,1.4828668437171288,1.4757479845573391,-0.6437112906370155
246,93.54701250702595,94.21699808390204,94.32583005582224,94.27723764797612,-0.12159278764877202,-0.04651157530632237,-0.053393373464861976,-0.5483927892273198
247,94.3037434612008,94.23132348032266,94.61189553533113,94.70932034774548,-0.8460367832825081,-1.0508185013179416,-1.0430120303335717,0.918456764160657
248,92.55757040262408,94.25175556532673,94.65067354293068,94.75753650706048,-3.146718747322845,-2.9800703648705347,-2.971298912732911,1.4525335846202034
249,90.98666650688862,94.31596138043881,94.39411588680473,94.34125230183682,-2.743511559137513,-2.7353323113864136,-2.724669775267525,-0.5857833144126708
250,91.2631125060045,94.42478958944126,94.36135470273834,94.30430658399918,-2.977552605042743,-2.7118341943447026,-2.6991226043500927,-0.18412447839401527
251,93.66238785644757,94.42275978204732,94.45725673951377,94.47335796948339,-0.9311497010700145,-0.8715761529890064,-0.8646147881302889,0.17077777547025477
252,94.64175484832495,94.34373088994519,94.52761736461903,94.61010427100264,-0.5663248638230362,-0.7012300402929698,-0.7009050293813801,0.8643488222027962
253,95.63718898823505,94.27707400279097,94.32648305454047,94.3057020271745,1.8535435246582008,1.8531389012089021,1.8473169971433754,-0.4934285392141187
254,96.95156215230183,94.2360215297429,94.30596398205118,94.31193513714345,2.838179545529982,2.6942155377627017,2.686155238587941,-0.12263892297105487
255,97.0867664806308,94.22469876344877,94.30163315096442,94.34618776931072,2.473398929151165,2.4744442895861387,2.4609959181124093,0.388668788030872
256,96.71855379600373,94.17047462042845,94.19385142206661,94.2120742851053,2.3306961383419753,2.5877368387733446,2.5808217839917993,0.21738303723330932
257,95.73590405776113,94.1246938370059,94.1070584309531,94.12273007893538,1.7992882563702814,1.468447712680285,1.463064576532618,-0.18807803561504963
258,93.93837542086882,94.00289903245857,93.96685734828043,93.94298926142483,0.0023878706682697454,-0.003297148229627664,-0.007872605437900596,-0.06691148225802057
259,92.25881014603303,93.99119362956183,93.83504210038197,93.76128599987027,-1.0449355793438078,-1.0970990565165335,-1.0903212483637719,-0.6874479041849909
260,90.96387637704812,94.0210241527632,93.86276491001699,93.82778424411127,-2.9380609037277505,-2.981053516611911,-2.973240059755751,-0.11908687198733262
261,91.10449328889011,94.03667213684353,93.86312903957588,93.82844211074189,-2.798985102948952,-2.7104627141466646,-2.7012601573162596,-0.13319374500447756
262,91.13657570421319,94.00207542430304,93.87953346053106,93.84276320138461,-2.9815846649029867,-2.6808843016988493,-2.66834975308587,0.11608494481312798
263,92.75338667536477,93.96953029306287,93.91660662929444,93.87987036534358,-0.9384800082886042,-0.9049271636538321,-0.8983007375390244,-0.277663609409508
264,93.34581992572643,93.99220416533991,94.03968418115292,94.05439041184785,-0.8821535008860462,-0.7125720575256704,-0.7120590601233542,0.2357692612725695
265,96.4241089193792,93.9527118477055,94.15653254680694,94.22680962213954,1.9650391627637762,1.814711103288072,1.8084789354136948,0.5063579089099143
266,96.96475005797245,93.9823027772946,94.12258924541123,94.16507932152545,2.90473261684362,2.7806667102501983,2.772484825358654,0.07771466383423302
267,96.59487827663139,93.90413555968952,94.06817009803144,94.08697753317607,2.5148645127422573,2.4770424308065153,2.4632585050670484,0.17587820419960173
268,96.31699989303706,93.84631362963712,93.99721362098839,93.98199197198292,2.444108589611004,2.5537605460844004,2.5487019579202634,0.026577673788933682
269,95.72949688547648,93.9161224368309,94.00416413070833,94.00569399798484,1.813332252099871,1.436998017938949,1.4329059048319597,4.2196545707090214e-05
270,93.35259826724605,93.91223660087464,93.9151071098291,93.85421644775812,-0.19885931685716227,0.028743083121368224,0.025008315192569908,-0.3607790167714237
271,93.09634824431309,93.8624617014303,94.02292069503748,94.01987593176538,-0.9243605879538698,-1.1011068133442534,-1.0935354610071948,0.158247130836654
272,90.90893593406547,93.80576612433228,94.07261914040032,94.08315590858551,-2.8481868910600654,-3.0108349940922734,-3.005938404346806,-0.04864329920674473
273,91.9854847677718,93.80823224636686,94.17321182790184,94.24777586452988,-2.8693316330603507,-2.6807448897030226,-2.6723499942275004,1.0465841544652974
274,91.7873934978097,93.75844805838555,94.10964315135027,94.16545636022035,-2.757732011813474,-2.6575258015243435,-2.645822470029363,0.7866774512376212
275,92.96348000175483,93.79521917283404,93.93443674684181,93.92189071934062,-1.0246624473574635,-0.9185742497523106,-0.9121245598830326,0.1929232762782504
276,92.57164362703902,93.87256744955002,93.77667226733,93.70619882750255,-0.9193952176636097,-0.7173703790623392,-0.7159811036365501,-0.38152860484738377
277,95.12315414371534,93.83559236105967,93.78128455630846,93.74257429034108,1.8437675186473763,1.7419099559555522,1.734485067953829,-0.556205735991709
278,97.48374372478142,93.82159838806811,93.91909926830601,93.99207319278464,3.066573860168877,2.882921280911199,2.876656238250525,0.5955714765444325
279,96.33002186401944,93.74145865996852,93.82991893254436,93.87120749959723,2.4571885914773652,2.4683228817275076,2.4525409723634115,0.13137461257356925
280,96.4168181362583,93.74053066053749,93.73015671187615,93.74656393923387,2.4362157740250043,2.5533423476426176,2.5524891412648363,0.2400717016958054
281,94.44469600495572,93.66502598005951,93.58600290648475,93.55100169015162,1.6519630183832963,1.347176211284612,1.3405221979939883,-0.8722929934870963
282,93.98979793652789,93.64646354786456,93.60450052240003,93.62452136315969,-0.12038485211574464,0.12929332976705737,0.12915274529947973,0.4637192407790904
283,92.64655814013933,93.46009542763278,93.53775582452911,93.55584611973936,-1.0407474566006272,-1.1506319195957349,-1.145458131416843,0.22721016910718148
284,90.14346569156025,93.38607701009245,93.38462666709633,93.34494806350448,-2.687395976324965,-3.0000923596505435,-2.9954957635606636,-0.555215342207239
285,90.26727339937378,93.42282936993026,93.31176671675043,93.25809614358728,-2.9197935668315016,-2.6844876721039794,-2.677356586686713,-0.23576240372497448
286,91.03715538452349,93.4969820180943,93.35877872900355,93.360015066652,-2.5916852357490687,-2.6437405804999337,-2.6313783979866794,0.1318586021782598
287,92.24400731001295,93.42663486940317,93.29853456856539,93.2761425201439,-1.208860958568356,-0.9342040169166462,-0.9286895376391701,0.026233399178121813
288,92.30670397122279,93.37915469513658,93.27835473062468,93.25456546018266,-0.9263651310120039,-0.7003964619538298,-0.6993378681162534,-0.1460855929017775
289,95.39528143265449,93.33377472423601,93.34849510043479,93.38265053210101,2.113250842451457,1.7105030309780989,1.703049562171763,-0.05174413403298043
290,96.13706527792189,93.39070707388912,93.30666238788784,93.32430421800034,2.8723468931362066,2.913071074122848,2.906575402487314,-0.12598868910344269
291,95.73495864707266,93.32259666407387,93.29235590056106,93.32245335677297,2.336080726947562,2.4908935357333135,2.4757210307986988,0.07628125605123429
292,96.60632260480438,93.34495927182401,93.29412891262938,93.35867132159647,2.525617346483791,2.5228056780159562,2.52445654786326,0.7357459864965785
293,93.47407433641047,93.2521798289115,93.03305745043455,92.95937790328313,1.5052237279646261,1.3142439424902999,1.306853912413743,-1.2833292204656488
294,93.24286365362924,93.2264556056104,93.06274654768019,93.03712556755151,0.13483318027368207,0.19898745376177407,0.2011563798844319,-0.11842513225484212
295,91.9893265817867,93.07339826590535,93.09871894750421,93.11211410609089,-1.1723278948048828,-1.2211397809436684,-1.2181929950823958,0.08825621068622348
296,90.47205779590392,93.13809452264384,93.09748253172387,93.12964900661719,-2.814033721583468,-2.9734620930052653,-2.9693016116528126,0.14799699484354975
297,90.26743024884959,93.18246948091512,92.98035925657004,92.95947038930846,-2.7290819414048904,-2.654875933449989,-2.64803109263173,-0.18595729066064492
298,89.66327803174008,93.14532763899737,92.88256605286158,92.81579423441134,-2.6036887160179982,-2.67677991246287,-2.6655969260775896,-0.8783608912392913
299,92.07474711196518,93.06479882465138,92.96541310619592,92.96534323348915,-1.1540494545432614,-0.9376959189613296,-0.9326935623666132,0.16399774185705482
300,92.91242898705087,93.04505077254298,93.03260048603802,93.08954094916864,-0.9962968925741914,-0.6518414379033463,-0.6495994799433116,0.8636751070820925
301,94.2670770713405,93.0008850429423,92.92275641358341,92.92920438611746,2.033122730856269,1.6363551682640771,1.6263612350835395,-0.7669307024580688
302,96.19320742630096,92.93709137458626,92.91015178743434,92.94259702936233,2.824202044865595,2.962096568736821,2.95692041452552,0.43191400684909415
303,95.18153034319137,92.82811566196898,92.7906766257582,92.77912813835778,2.5176772927838336,2.5469120422486853,2.534473212887437,-0.16426261156144695
304,95.11124059604947,92.74994346560072,92.72316458503921,92.69519305004663,2.391959303363168,2.3881618079741123,2.388091987358144,-0.03066217291442365
305,93.73075455013243,92.7106931169527,92.65568110865003,92.59442298850256,1.5465106885317048,1.3861133084933688,1.382003712439674,-0.5264492553519745
306,92.54065950268783,92.55619438730174,92.69176533890216,92.64159788973036,0.15169320156403038,0.2385465459323269,0.2399362566638003,-0.16722808617793833
307,92.00496527596837,92.51616619754276,92.85759307848991,92.89404915747662,-1.1612232189238585,-1.28724766562353,-1.285022114616465,0.6500222973494792
308,89.79504442872285,92.52428851551838,92.87870436839037,92.90806449764999,-3.0205717077893866,-2.9735792511214796,-2.9700296643913804,0.2913276209938535
309,90.76621865218011,92.50088577778081,92.93646949239043,93.0081893541281,-2.6008229283056545,-2.6285271390073173,-2.6228092139276087,0.866155802704972
310,90.30584993467501,92.44279812358572,92.8416412250129,92.8789714084563,-2.7256541333995603,-2.6651003364958696,-2.6540719210063677,0.5887059444888468
311,91.505079918979,92.26954551421446,92.70375660233364,92.70100471018226,-0.9840089347002401,-0.9455555632229209,-0.9413394287631991,0.2195433394647881
312,92.21318432889238,92.2062135007514,92.65015433842875,92.67635055402708,-0.8649964349429264,-0.6577632418363494,-0.6559324837199609,0.871967263083896
313,94.08590532054808,92.15464328097332,92.52303400452165,92.53561162043147,1.7117654602056098,1.622028517489844,1.6128881910216408,0.21949657936914937
314,95.62795774999853,92.14535309297104,92.41561138582793,92.432567393363,3.068610568628976,2.9657362020057554,2.9598269692146055,0.41399408839852947
315,94.59246809424205,92.05313989662275,92.22607437044495,92.18766574994707,2.687613674386651,2.629286974077597,2.6207953606529704,-0.14828547676735418
316,94.11715855343702,92.0615366502041,92.1240735641038,92.07283615034537,2.022348995303318,2.2340760549556076,2.2313175814015698,0.03327290792960241
317,93.44393711501877,92.10349355099596,92.10231614245689,92.07061595560451,1.6891554756729543,1.4676569088226294,1.4655510569955368,-0.34871191165013843
318,92.7389078010127,92.07682846545117,92.12252521303274,92.12393705326956,0.16728736826410068,0.3156999407872787,0.3178747582806385,0.4947919672974265
319,90.11272925662587,92.03068228226348,92.04261523843823,91.99834550269254,-1.32880121408019,-1.4103568199574905,-1.411893734773586,-0.5891518115574328
320,89.61897606318018,92.03074787836815,92.135694164204,92.15803194991234,-2.8029469863967886,-2.9273509354164595,-2.9207392608952234,0.39117517120883066
321,89.16914905899284,91.96302056160755,92.09204366021751,92.08786681487071,-2.6985459738621294,-2.6395411183804027,-2.636355398189683,-0.09532552875257973
322,89.71018383757847,91.8548794001361,92.14274205920931,92.1877416634359,-2.7303191092912833,-2.6556468485595466,-2.6442246693998923,0.5856235467336597
323,91.38745803468862,91.85228323311226,92.11915808493103,92.18724892909879,-0.840259692789268,-0.9177587467140003,-0.9131388662302085,0.3754344943656299
324,91.76627230486585,91.78786536088049,92.03362168448726,92.11849749545078,-0.9319161348380384,-0.6950744569088908,-0.6953384944234214,0.9103230788234008
325,93.65411707572187,91.68497882204343,91.80566460804306,91.8431215632766,1.6037509081091263,1.6320899759505123,1.6254663824011437,0.3653873455693224
326,93.96999583938907,91.57717732178786,91.50566477614623,91.45601908762974,3.178838645427836,2.935429602410589,2.927448382093833,-0.7860201278266203
327,94.085464533815,91.44502053066213,91.36252778092259,91.3179112365483,2.6739205896019653,2.7337885645259172,2.729734690690378,-0.03347658644910042
328,92.84548131829602,91.41294266722207,91.22300413632813,91.15702883685165,2.0185422473713572,2.0838648391121124,2.0776385060220517,-0.586003596297408
329,92.73382201444466,91.29957022558598,91.237109872135,91.23051615194638,1.6933917100418092,1.5621817113753838,1.562961833279346,-0.25913992118313733
330,92.08587176926508,91.13133988394095,91.27301516773129,91.33992858247333,0.19891766868576258,0.34093366586941765,0.34121131323523496,0.7556142166383608
331,90.08172480462764,91.07131152163649,91.15178311765884,91.20560951242713,-1.3083536224577041,-1.46058393492787,-1.462227453156943,0.318766905448848
332,87.64939045108531,91.01891425320493,90.90051678590234,90.86753879734896,-3.020058587830249,-2.948748883860034,-2.9429615217161764,-0.34946521428937316
333,87.87429544137002,91.01610823939399,90.74993381468695,90.69518692495924,-2.634954114803756,-2.6005716761518682,-2.5975149495753986,-0.5068586832201994
334,88.12869456592706,90.88512010631617,90.69094047509428,90.6573534865876,-2.7728165868272296,-2.6688224416282242,-2.6580203220506093,0.016391046438130396
335,89.5149518895981,90.78469758697007,90.59646008129342,90.5416179838196,-0.6614656226814097,-0.878357577199318,-0.8716150063937671,-0.6082800746905639
336,89.45450392690356,90.73592722114651,90.56962324399947,90.51925499942948,-0.9458531555446638,-0.7512488855763264,-0.7529750264985828,-0.33557013869829055
337,92.350399454821,90.61999737664938,90.663945236389,90.68464506466516,1.574397342395992,1.6223276541826281,1.617269396854418,0.15600473577562193
338,94.24837483726306,90.62856305209604,90.7369148449568,90.82083723137906,3.0421557671136674,2.9529112419759733,2.944501515383838,0.5776560180533481
339,93.81875684214032,90.64747124097177,90.62390309703623,90.66614271764931,2.866904865056331,2.8003670032797148,2.7973372612311826,0.3043807361122199
340,91.36973685315573,90.58602736317411,90.37953812354893,90.29749875081538,1.929354244280675,1.96889825999746,1.9595655732487702,-1.14564475429905
341,92.40352263397963,90.52382532895636,90.46105313855928,90.46320769788434,1.7275139405081403,1.6625972236566247,1.6667196625365124,0.1521833645151299
342,90.73418477467325,90.44177951987862,90.44937839029497,90.4641562420025,0.25638846817834904,0.3404022293768629,0.3395669638741486,0.03601678661628896
343,89.18296078404933,90.30518094878983,90.45621552354736,90.50698116723139,-1.329165307426848,-1.5362729179117767,-1.5383122190210776,0.20694514268634653
344,88.06117380969452,90.30087306178538,90.37547484245107,90.42075850781944,-3.0478040929164627,-2.940158579334449,-2.933869704777514,0.8081048408256036
345,86.67068253552522,90.32266942428731,90.08634082922848,89.9886986273403,-2.6203677503597222,-2.546848543383965,-2.5445114059298435,-1.0316191384023714
346,87.24371965573657,90.17228483714457,90.08649653384465,90.02244702663545,-2.6330134688124462,-2.71078530450665,-2.7018033227132516,-0.2955517125955528
347,89.55162230836012,90.1986675739206,90.13060179383422,90.1025194614697,-0.9424984269571631,-0.8327520426211154,-0.8240815603097738,0.2954531613966773
348,88.56396379865485,90.18033036837608,90.09020777675153,90.0180789190704,-0.8255693699942602,-0.7829103320486739,-0.786279723537493,-0.7907971997269712
349,92.34232178058899,90.20476815676278,90.29732339007613,90.33581209722992,1.399579099799455,1.6153311435348636,1.6125688569398138,0.7379745240267545
350,93.55928754442277,90.17680962554094,90.36137163830873,90.41631219582871,3.1982996125314966,2.9429749261052116,2.9350896339174573,0.1841783063503292
351,93.247622786586,90.17845852759862,90.3405315567308,90.37162250707368,2.6458722660656817,2.8165999433083124,2.8124698860434156,0.423291992921702
352,91.96363311817653,90.0729941282919,90.28956036465875,90.28867450672062,2.176110820645528,1.9635127857824428,1.954614126670707,-0.28547183076089727
353,92.21503837550782,90.10385389817971,90.33496472875306,90.37413641628623,1.7043026323450026,1.6966401246898244,1.6996893977585894,0.40688184498310526
354,90.98608882166734,90.05031078171761,90.31929077732279,90.37455943528283,0.4015422619552056,0.367105455642064,0.3674305393090081,0.5342357779945192
355,88.63568639194203,89.9993456081722,90.20382744268997,90.22798494265997,-1.4800982262987668,-1.6101204466261319,-1.6108123941626362,0.11643901006858418
356,86.90682655325122,89.98976712859144,90.07438612120112,90.07026132356853,-3.2001410216895576,-3.008911110648602,-3.00515432183797,0.11720044634934797
357,87.8888407531478,89.95936013313973,89.99777036311235,90.00785495952861,-2.2056909996327825,-2.400210850517368,-2.3952900113827846,0.13517161964086294
358,86.79759542479336,89.9211479358406,89.82416596914014,89.7790739634799,-2.691879878677535,-2.767365350708824,-2.761892962288774,-0.43167263236969083
359,88.67406276841356,89.84775756274587,89.7368697626685,89.68252846835519,-1.0999304542121233,-0.8447264431449505,-0.8373147887007532,-0.07376434012017646
360,88.83513711114504,89.82923253380132,89.72218837022153,89.6890508834858,-0.9178341564300877,-0.7242128904186578,-0.7253232553178759,-0.0762612662261794
361,91.3913735102668,89.7167170895053,89.76172766628007,89.77301113270164,1.4829594885847472,1.5522179887571461,1.54913940300739,0.19169693217674755
362,93.19548099306876,89.6722866913274,89.77548561468254,89.81528497033135,3.023282178286207,2.9334665060545384,2.9276403441444563,0.4999121234551473
363,91.86521142341331,89.65970361904846,89.62724284248198,89.58502757965154,2.734775845354063,2.8238606625156475,2.8182445919221433,-0.5292680409892047
364,91.64247028652309,89.55880348404504,89.67408599516345,89.67879298558582,2.1461713176378363,1.993636388626111,1.9856227169591891,-0.06250451515978882
365,92.07657593742408,89.59295485756054,89.72933739674968,89.78577402766639,1.7428933060340461,1.7158343168066945,1.7176933882182888,0.7407277738294866
366,89.65457356631,89.53608032358716,89.5743485751867,89.54762633373068,0.49028735712913923,0.3782372303393025,0.37983468400062914,-0.3717941144062821
367,87.58347637320716,89.55297549805813,89.51858961855213,89.47381278881575,-1.5583741162058105,-1.6815910567882966,-1.6810162449274682,-0.41112500864516016
368,86.35771887209918,89.45641341344557,89.54724656513179,89.52605286762963,-3.199847637261976,-3.0505757359970267,-3.047665856665553,0.10115309591559679
369,87.66470926845352,89.44159673993516,89.62217068282516,89.65095988591253,-2.199080066724313,-2.295228470187493,-2.289858523167775,0.42219259524266006
370,86.6939117194901,89.31313843603053,89.58462766814303,89.59303274835287,-2.6249397443207494,-2.799311903396122,-2.7963654252308525,0.005713027780329665
371,88.8170972980832,89.25876882761375,89.57751967927747,89.59698553452006,-1.1061518247490485,-0.8561130177441988,-0.8508244883929436,0.6644802952184946
372,88.92198246068452,89.23527082693798,89.53854933935892,89.55822016512819,-0.7416853575367248,-0.6578114204089309,-0.657059833385865,0.4283969912832634
373,91.01736600150362,89.20129505638872,89.48584569862257,89.50691560852675,1.395160911669871,1.4961347746742621,1.4944413709995068,0.4209100334450309
374,92.0932883113443,89.12301369208076,89.42135964722216,89.4459703411136,2.6932163686014903,2.8622704954542884,2.855526433359713,0.27705825066204665
375,93.09220979997326,89.0673021492128,89.42025217983094,89.51040922174032,2.8610811005874233,2.8991187496128763,2.894933304711138,1.1638265501730425
376,91.08328620782001,88.99126996258794,89.16181064665149,89.16121329323039,2.1945970896651,2.0277579183230174,2.0203465357728625,-0.1025808444330221
377,89.77684195850829,88.87813565678857,88.93875820741863,88.87119821684182,1.9004674477529733,1.668987633115678,1.6678746738669057,-1.001761146033257
378,90.1817944856052,88.8018168569182,88.99237387541501,89.04020231098704,0.5778504479284219,0.42992051046717633,0.43504722804908785,0.8021271807585705
379,86.68295342363376,88.75652489627477,88.79309692101882,88.78372160568611,-1.8447217571625902,-1.7501436693863273,-1.7500394872657175,-0.22884971547841282
380,85.66755120523769,88.71565327554406,88.71368999154883,88.73845142433832,-3.1020422924778943,-3.0771612155901025,-3.0743813193525718,0.05394022217151652
381,87.09743534334784,88.66692990184636,88.62395344324894,88.69108490750654,-2.224269900928784,-2.2279655294095386,-2.2235209073149895,0.6547753424302635
382,85.28029866361568,88.59346826209669,88.30065421311713,88.26440680770872,-2.5120398279515532,-2.8055983902675523,-2.8035377068937195,-0.8011297705294627
383,86.62373126012201,88.5291444901999,88.0488631989378,87.94646910246153,-1.2795896230248174,-0.8775568637310942,-0.8748675684426349,-0.6258236070530697
384,87.13541559661738,88.44802516333898,87.9793996016305,87.89824105205268,-0.5119705981621743,-0.5893868822064248,-0.5866643288544189,-0.8006389685594268
385,89.23878029071061,88.32130408938954,87.99470983107113,87.95609808791816,1.3145443463337747,1.430896685558217,1.4294171190152698,-0.3970681450127119
386,91.11115004339035,88.23385627093103,88.07222804484111,88.10231960321838,2.6574754694508314,2.8405782216378865,2.836091817873481,0.21981830300849678
387,91.23036991640798,88.21602780257622,88.0837032387235,88.14451708095073,2.7522481924253723,2.897667095429385,2.8925429822945867,0.2620939214063855
388,90.47190057227444,88.11827926162921,88.0122684244717,88.07030242594718,2.215484220980938,2.068312504426489,2.06077383394863,0.13813708966427687
389,89.50333712332066,88.08169434727716,87.81053494092063,87.79084171419522,2.1280257179896824,1.7185339482177202,1.718432589440368,-0.7063829419461832
